TowID,SurveyType,SurveyYear,StratumID,TowCode,HaulDate,AvgDepth(Fa),StartLatitude_DD,StartLongitude_DD,EndLatitude_DD,EndLongitude_DD,Ratfish_BiomassDensity(kg/ha),Ratfish_IndDensity(ind/ha),,
546,TRSRV,2000,T,00JEXT6,5/15/2000,23,48.18680,-122.96417,48.18510,-122.95593,0.00,0.00,,
545,TRSRV,2000,T,00JEXT5,5/9/2000,22,48.24977,-122.88963,48.25360,-122.89578,3.86,8.13,,
544,TRSRV,2000,T,00JEXT4,5/8/2000,32,48.27662,-122.80560,48.28200,-122.80233,44.70,259.18,,
543,TRSRV,2000,T,00JEXT3,5/15/2000,25,48.30597,-122.84368,48.30370,-122.85098,0.00,0.00,,
542,TRSRV,2000,T,00JEXT2,5/8/2000,30,48.36147,-122.69943,48.35418,-122.70272,8.38,15.47,,
541,TRSRV,2000,T,00JEXT1,5/17/2000,27,48.41508,-123.06708,48.42038,-123.08575,49.08,71.32,,
540,TRSRV,2000,S,00JEXS9,5/16/2000,11,48.07867,-123.02758,48.07460,-123.03490,0.00,0.00,,
539,TRSRV,2000,S,00JEXS8,5/9/2000,10,48.12883,-123.37067,48.12667,-123.35930,17.25,31.28,,
538,TRSRV,2000,S,00JEXS7,5/16/2000,11,48.11877,-122.87188,48.11535,-122.88008,0.00,0.00,,
537,TRSRV,2000,S,00JEXS6,5/10/2000,9,48.15173,-123.21817,48.15333,-123.20955,2.20,4.17,,
536,TRSRV,2000,S,00JEXS5,5/10/2000,8,48.16528,-123.19842,48.17078,-123.19288,12.07,17.96,,
535,TRSRV,2000,S,00JEXS4,5/8/2000,12,48.25730,-122.86933,48.25458,-122.86432,3.90,7.94,,
534,TRSRV,2000,S,00JEXS3,5/8/2000,18,48.28692,-122.76652,48.29072,-122.76088,0.00,0.00,,
533,TRSRV,2000,S,00JEXS2,5/17/2000,16,48.32400,-123.07838,48.32347,-123.07103,565.92,192.50,,
532,TRSRV,2000,S,00JEXS1,5/12/2000,12,48.41372,-122.96720,48.40165,-122.96818,0.00,0.00,,
531,TRSRV,2000,T,00DBXT6,5/11/2000,22,48.02273,-122.85355,48.02925,-122.85250,0.00,0.00,,
530,TRSRV,2000,T,00DBXT5,5/19/2000,23,48.04075,-122.84963,48.04303,-122.85400,0.00,0.00,,
529,TRSRV,2000,T,00DBXT4,5/19/2000,24,48.06012,-122.88590,48.05790,-122.87457,0.00,0.00,,
528,TRSRV,2000,T,00DBXT3,5/19/2000,27,48.06540,-122.88908,48.07117,-122.89778,0.00,0.00,,
527,TRSRV,2000,T,00DBXT2,5/11/2000,29,48.07908,-122.90712,48.07137,-122.90483,0.00,0.00,,
526,TRSRV,2000,T,00DBXT1,5/11/2000,29,48.09670,-122.89335,48.09017,-122.89327,0.00,0.00,,
525,TRSRV,2000,S,00DBXS6,5/11/2000,8,47.99922,-122.85042,47.99970,-122.85687,0.00,0.00,,
524,TRSRV,2000,S,00DBXS5,5/11/2000,12,48.00520,-122.85810,48.01158,-122.85320,0.37,1.15,,
523,TRSRV,2000,S,00DBXS4,5/11/2000,17,48.02103,-122.83818,48.02595,-122.83580,1.72,2.09,,
522,TRSRV,2000,S,00DBXS3,5/19/2000,14,48.04458,-122.83355,48.04110,-122.83202,0.00,0.00,,
521,TRSRV,2000,S,00DBXS2,5/19/2000,16,48.03838,-122.86218,48.04312,-122.87010,0.00,0.00,,
520,TRSRV,2000,S,00DBXS1,5/19/2000,15,48.07342,-122.87817,48.07580,-122.88648,0.00,0.00,,
425,TRSRV,1997,V,97GBXV11,5/7/1997,92,48.79148,-122.90910,48.78785,-122.90002,183.69,120.50,,
424,TRSRV,1997,V,97GBXV10,5/8/1997,108,48.80935,-122.94350,48.81283,-122.94880,290.08,167.58,,
423,TRSRV,1997,V,97GBXV9,5/8/1997,118,48.83687,-122.95667,48.83828,-122.96655,542.91,266.60,,
422,TRSRV,1997,V,97GBXV8,5/8/1997,110,48.85955,-122.94150,48.86258,-122.94987,50.25,128.04,,
421,TRSRV,1997,V,97GBXV7,5/8/1997,110,48.87720,-123.00828,48.88278,-123.02002,23.35,33.20,,
420,TRSRV,1997,V,97GBXV6,5/8/1997,76,48.89738,-123.05905,48.90318,-123.06965,78.28,117.55,,
419,TRSRV,1997,V,97GBXV5,5/8/1997,70,48.90923,-123.07203,48.91662,-123.07125,96.36,91.84,,
418,TRSRV,1997,V,97GBXV4,5/15/1997,72,48.93182,-123.06282,48.92773,-123.05642,8.32,94.27,,
417,TRSRV,1997,V,97GBXV3,5/15/1997,67,48.94373,-123.08987,48.94572,-123.09912,4.72,44.57,,
416,TRSRV,1997,V,97GBXV2,5/9/1997,64,48.96747,-123.10543,48.97112,-123.11188,117.83,167.66,,
415,TRSRV,1997,V,97GBXV1,5/9/1997,64,48.99430,-123.20543,48.99582,-123.21352,26.85,236.20,,
414,TRSRV,1997,U,97GBXU6,5/7/1997,54,48.73177,-122.76243,48.72922,-122.75878,72.93,229.88,,
413,TRSRV,1997,U,97GBXU5,5/7/1997,56,48.78235,-122.84045,48.77913,-122.83598,117.63,240.11,,
412,TRSRV,1997,U,97GBXU4,5/14/1997,54,48.87720,-122.91848,48.87022,-122.91970,0.60,3.77,,
411,TRSRV,1997,U,97GBXU3,5/15/1997,52,48.92128,-122.96600,48.92690,-122.97230,0.28,0.97,,
410,TRSRV,1997,U,97GBXU2,5/15/1997,55,48.97832,-123.11382,48.97378,-123.10682,74.73,112.34,,
409,TRSRV,1997,U,97GBXU1,5/9/1997,52,48.99632,-123.17872,48.99953,-123.18552,20.80,56.59,,
408,TRSRV,1997,T,97GBXT6,5/7/1997,29,48.65118,-122.64980,48.64413,-122.64250,0.21,0.86,,
407,TRSRV,1997,T,97GBXT5,5/2/1997,23,48.79415,-122.75858,48.78782,-122.75395,0.57,1.09,,
406,TRSRV,1997,T,97GBXT4,5/14/1997,37,48.83727,-122.80595,48.83820,-122.81532,5.51,8.03,,
405,TRSRV,1997,T,97GBXT3,5/14/1997,28,48.86017,-122.83435,48.86675,-122.83695,0.49,1.10,,
404,TRSRV,1997,T,97GBXT2,5/14/1997,22,48.89335,-122.84417,48.89877,-122.85215,0.00,0.00,,
403,TRSRV,1997,T,97GBXT1,5/9/1997,35,48.95342,-123.05257,48.95743,-123.06110,0.98,1.04,,
402,TRSRV,1997,S,97GBXS17,4/30/1997,10,48.56033,-122.57587,48.56692,-122.57537,0.00,0.00,,
401,TRSRV,1997,S,97GBXS16,4/30/1997,16,48.59682,-122.60258,48.59425,-122.61372,0.00,0.00,,
400,TRSRV,1997,S,97GBXS15,5/1/1997,10,48.63950,-122.54988,48.63240,-122.54833,0.00,0.00,,
399,TRSRV,1997,S,97GBXS14,4/30/1997,12,48.66112,-122.58190,48.66783,-122.58527,0.00,0.00,,
398,TRSRV,1997,S,97GBXS13,5/1/1997,14,48.68988,-122.51333,48.69632,-122.51775,0.00,0.00,,
397,TRSRV,1997,S,97GBXS12,5/7/1997,15,48.70323,-122.59797,48.70813,-122.59985,0.00,0.00,,
396,TRSRV,1997,S,97GBXS11,5/1/1997,13,48.72922,-122.56810,48.72785,-122.57758,0.00,0.00,,
395,TRSRV,1997,S,97GBXS10,5/7/1997,10,48.75892,-122.71925,48.75792,-122.72843,0.87,1.35,,
394,TRSRV,1997,S,97GBXS9,5/9/1997,12,48.79157,-122.81918,48.79782,-122.81290,0.00,0.00,,
393,TRSRV,1997,S,97GBXS8,5/14/1997,16,48.83322,-122.75752,48.82542,-122.75165,0.00,0.00,,
392,TRSRV,1997,S,97GBXS7,5/14/1997,13,48.89557,-122.81098,48.89345,-122.82252,0.00,0.00,,
391,TRSRV,1997,S,97GBXS6,5/16/1997,10,48.92557,-122.82990,48.93202,-122.83445,0.00,0.00,,
390,TRSRV,1997,S,97GBXS5,5/16/1997,16,48.95055,-122.93783,48.94522,-122.93192,0.00,0.00,,
389,TRSRV,1997,S,97GBXS4,5/16/1997,10,48.95992,-122.87080,48.96702,-122.87642,0.00,0.00,,
388,TRSRV,1997,S,97GBXS3,5/16/1997,14,48.97417,-122.95883,48.96797,-122.95655,0.00,0.00,,
387,TRSRV,1997,S,97GBXS2,5/19/1997,8,48.98390,-122.82002,48.98462,-122.82667,0.00,0.00,,
386,TRSRV,1997,S,97GBXS1,5/16/1997,16,48.99552,-122.92018,48.99498,-122.93133,0.00,0.00,,
385,TRSRV,1996,V,96SSXV11,5/21/1996,77,47.21667,-122.63300,47.22133,-122.63883,68.26,53.17,,
384,TRSRV,1996,V,96SSXV10,5/20/1996,69,47.13367,-122.67550,47.14033,-122.66833,244.67,53.45,,
383,TRSRV,1996,V,96SSXV9,5/8/1996,93,47.30833,-122.46000,47.30217,-122.45567,109.48,60.73,,
382,TRSRV,1996,V,96SSXV8,5/29/1996,90,47.32567,-122.47350,47.32083,-122.48150,189.15,63.06,,
381,TRSRV,1996,V,96SSXV7,5/8/1996,92,47.34833,-122.38083,47.34383,-122.38817,228.73,53.80,,
380,TRSRV,1996,V,96SSXV6,5/29/1996,98,47.36033,-122.37483,47.36550,-122.36750,242.00,63.76,,
379,TRSRV,1996,V,96SSXV5,5/29/1996,114,47.39383,-122.35533,47.39400,-122.34683,267.57,94.56,,
378,TRSRV,1996,V,96SSXV4,5/29/1996,110,47.41683,-122.37500,47.42400,-122.37917,142.77,73.09,,
377,TRSRV,1996,V,96SSXV3,5/15/1996,63,47.44033,-122.52500,47.43467,-122.52550,1399.44,241.34,,
376,TRSRV,1996,V,96SSXV2,5/29/1996,106,47.46683,-122.41867,47.47400,-122.41850,181.34,59.42,,
375,TRSRV,1996,V,96SSXV1,5/15/1996,98,47.49833,-122.43033,47.49067,-122.42850,90.14,143.38,,
374,TRSRV,1996,U,96SSXU8,5/24/1996,53,47.26733,-122.69767,47.27317,-122.69833,2.92,5.49,,
373,TRSRV,1996,U,96SSXU7,5/24/1996,53,47.24200,-122.67383,47.24900,-122.67650,0.09,0.94,,
372,TRSRV,1996,U,96SSXU6,5/16/1996,54,47.18250,-122.79867,47.19067,-122.80233,4.40,7.80,,
371,TRSRV,1996,U,96SSXU5,5/20/1996,52,47.16083,-122.67017,47.16717,-122.67033,6.29,19.78,,
370,TRSRV,1996,U,96SSXU4,5/10/1996,46,47.32133,-122.51683,47.32517,-122.52200,167.02,172.98,,
369,TRSRV,1996,U,96SSXU3,5/8/1996,54,47.37267,-122.41233,47.36783,-122.42083,376.42,50.48,,
368,TRSRV,1996,U,96SSXU2,5/10/1996,49,47.44067,-122.51833,47.43550,-122.51917,947.21,173.87,,
367,TRSRV,1996,U,96SSXU1,5/30/1996,48,47.50050,-122.39050,47.49550,-122.38517,117.29,93.17,,
366,TRSRV,1996,T,96SSXT10,5/24/1996,37,47.30867,-122.71883,47.30117,-122.72033,0.53,0.96,,
365,TRSRV,1996,T,96SSXT9,5/23/1996,28,47.27667,-122.84800,47.26917,-122.85267,0.75,1.84,,
364,TRSRV,1996,T,96SSXT8,5/23/1996,33,47.23450,-122.84467,47.24200,-122.84500,5.26,8.61,,
363,TRSRV,1996,T,96SSXT7,5/17/1996,28,47.20067,-122.82283,47.20783,-122.82183,0.63,1.03,,
362,TRSRV,1996,T,96SSXT6,5/28/1996,34,47.11783,-122.70817,47.11683,-122.70517,0.00,0.00,,
361,TRSRV,1996,T,96SSXT5,5/16/1996,26,47.15833,-122.62500,47.15200,-122.62617,1.44,3.53,,
360,TRSRV,1996,T,96SSXT4,5/9/1996,28,47.26550,-122.55300,47.26067,-122.55817,1.92,2.52,,
359,TRSRV,1996,T,96SSXT3,5/10/1996,34,47.32467,-122.56383,47.31717,-122.56333,2307.55,112.06,,
358,TRSRV,1996,T,96SSXT2,5/10/1996,34,47.37500,-122.52350,47.36950,-122.52367,592.20,89.75,,
357,TRSRV,1996,T,96SSXT1,5/15/1996,32,47.49783,-122.45283,47.50283,-122.44700,163.95,220.53,,
356,TRSRV,1996,S,96SSXS10,5/22/1996,12,47.34050,-122.80100,47.33283,-122.80167,0.00,0.00,,
355,TRSRV,1996,S,96SSXS9,5/23/1996,14,47.30067,-122.79783,47.29233,-122.80367,0.00,0.00,,
354,TRSRV,1996,S,96SSXS8,5/24/1996,18,47.26650,-122.73033,47.27267,-122.72983,0.00,0.00,,
353,TRSRV,1996,S,96SSXS7,5/23/1996,16,47.23317,-122.82750,47.24050,-122.83200,0.00,0.00,,
352,TRSRV,1996,S,96SSXS6,5/16/1996,10,47.18933,-122.69083,47.19333,-122.69800,0.00,0.00,,
351,TRSRV,1996,S,96SSXS5,5/20/1996,18,47.11767,-122.67083,47.11533,-122.68150,0.00,0.00,,
350,TRSRV,1996,S,96SSXS4,5/23/1996,14,47.14150,-122.78183,47.14783,-122.78717,0.00,0.00,,
349,TRSRV,1996,S,96SSXS3,5/16/1996,11,47.16667,-122.85467,47.16900,-122.84733,0.00,0.00,,
348,TRSRV,1996,S,96SSXS2,5/8/1996,13,47.33533,-122.37900,47.33267,-122.38517,72.91,64.50,,
347,TRSRV,1996,S,96SSXS1,5/30/1996,14,47.48333,-122.36700,47.47550,-122.37000,81.42,104.93,,
346,TRSRV,1996,V,96HCXV3,4/18/1996,88,47.60983,-122.93417,47.61867,-122.92700,27.59,19.30,,
345,TRSRV,1996,V,96HCXV2,4/18/1996,86,47.64450,-122.89950,47.63900,-122.90450,13.48,59.95,,
344,TRSRV,1996,V,96HCXV1,4/17/1996,82,47.48800,-123.04667,47.48217,-123.05150,7.28,13.01,,
343,TRSRV,1996,U,96HCXU3,5/3/1996,50,47.91600,-122.63417,47.92167,-122.63583,1347.03,135.82,,
342,TRSRV,1996,U,96HCXU2,4/19/1996,54,47.73583,-122.74900,47.73050,-122.75417,126.58,76.87,,
341,TRSRV,1996,U,96HCXU1,4/18/1996,48,47.63200,-122.89050,47.62817,-122.89983,5.05,11.16,,
340,TRSRV,1996,T,96HCXT9,5/3/1996,24,47.90417,-122.64500,47.91050,-122.64867,41.30,35.41,,
339,TRSRV,1996,T,96HCXT8,4/24/1996,32,47.84383,-122.65867,47.83817,-122.66483,158.99,121.16,,
338,TRSRV,1996,T,96HCXT7,4/24/1996,32,47.81817,-122.68250,47.81417,-122.68950,280.83,107.99,,
337,TRSRV,1996,T,96HCXT6,4/19/1996,24,47.79050,-122.71233,47.78450,-122.71533,42.72,38.21,,
336,TRSRV,1996,T,96HCXT5,4/19/1996,39,47.77183,-122.73350,47.76450,-122.73433,177.12,92.14,,
335,TRSRV,1996,T,96HCXT4,4/18/1996,32,47.68500,-122.78500,47.68817,-122.77450,0.00,0.00,,
334,TRSRV,1996,T,96HCXT3,4/17/1996,26,47.60383,-122.97783,47.61117,-122.97033,0.63,0.84,,
333,TRSRV,1996,T,96HCXT2,4/16/1996,33,47.37933,-123.11650,47.37367,-123.11400,5.46,5.07,,
332,TRSRV,1996,T,96HCXT1,4/16/1996,22,47.35450,-123.04050,47.35633,-123.05050,9.20,17.14,,
331,TRSRV,1996,S,96HCXS10,5/3/1996,9,47.94650,-122.65667,47.95067,-122.65900,288.21,92.67,,
330,TRSRV,1996,S,96HCXS9,5/3/1996,16,47.89383,-122.61750,47.89450,-122.62400,113.33,105.50,,
329,TRSRV,1996,S,96HCXS8,4/24/1996,12,47.85933,-122.60233,47.86150,-122.59317,11.84,23.51,,
328,TRSRV,1996,S,96HCXS7,4/19/1996,12,47.80133,-122.74100,47.79183,-122.74033,1.88,3.68,,
327,TRSRV,1996,S,96HCXS6,4/19/1996,8,47.78583,-122.69250,47.77983,-122.69883,47.74,48.88,,
326,TRSRV,1996,S,96HCXS5,4/18/1996,14,47.67450,-122.75150,47.67517,-122.76117,13.79,15.91,,
325,TRSRV,1996,S,96HCXS4,4/17/1996,20,47.59333,-122.99267,47.58733,-122.99717,0.00,0.00,,
324,TRSRV,1996,S,96HCXS3,4/17/1996,18,47.34967,-123.14717,47.35500,-123.15433,2.31,3.89,,
323,TRSRV,1996,S,96HCXS2,4/16/1996,15,47.38050,-122.99833,47.37833,-123.00833,0.67,1.18,,
322,TRSRV,1996,S,96HCXS1,4/16/1996,8,47.40083,-122.92833,47.40550,-122.91767,17.64,10.79,,
321,TRSRV,1995,V,95CSXV4,6/1/1995,64,48.07650,-122.35933,48.06933,-122.35583,5.14,9.00,,
320,TRSRV,1995,V,95CSXV2,4/21/1995,130,47.72983,-122.43467,47.72233,-122.44033,188.41,77.92,,
319,TRSRV,1995,V,95CSXV1,5/31/1995,104,47.86833,-122.46033,47.87283,-122.46117,693.85,188.31,,
318,TRSRV,1995,U,95CSXU9,6/1/1995,48,48.17750,-122.54833,48.16833,-122.54767,31.38,39.80,,
317,TRSRV,1995,U,95CSXU8,5/11/1995,50,48.12783,-122.52900,48.13600,-122.52967,32.60,22.75,,
316,TRSRV,1995,U,95CSXU7,6/1/1995,54,48.06817,-122.31650,48.06067,-122.31183,35.17,43.37,,
315,TRSRV,1995,U,95CSXU6,5/12/1995,55,47.97450,-122.24950,47.97417,-122.23933,141.39,256.27,,
314,TRSRV,1995,U,95CSXU5,5/4/1995,50,47.62333,-122.40533,47.62817,-122.41317,72.15,57.83,,
313,TRSRV,1995,U,95CSXU4,5/31/1995,53,47.85800,-122.34200,47.86533,-122.34067,180.81,92.27,,
312,TRSRV,1995,U,95CSXU3,5/18/1995,54,47.94217,-122.64350,47.94733,-122.64583,453.70,304.53,,
311,TRSRV,1995,U,95CSXU2,5/30/1995,54,47.99100,-122.62517,47.99817,-122.62400,548.07,109.19,,
310,TRSRV,1995,U,95CSXU1,6/2/1995,55,48.06767,-122.66033,48.06167,-122.66283,470.05,124.17,,
309,TRSRV,1995,T,95CSXT11,6/1/1995,28,48.21067,-122.58967,48.21733,-122.58567,0.00,0.00,,
308,TRSRV,1995,T,95CSXT10,5/11/1995,32,48.11800,-122.49367,48.12433,-122.50167,0.23,0.99,,
307,TRSRV,1995,T,95CSXT9,5/31/1995,32,48.04383,-122.40267,48.04733,-122.41117,21.09,99.04,,
306,TRSRV,1995,T,95CSXT8,4/21/1995,29,47.55617,-122.49217,47.55100,-122.48150,21.81,26.97,,
305,TRSRV,1995,T,95CSXT7,6/1/1995,32,47.69217,-122.41167,47.69917,-122.41100,110.25,175.87,,
304,TRSRV,1995,T,95CSXT6,5/31/1995,36,47.86767,-122.50150,47.87383,-122.50317,236.53,154.56,,
303,TRSRV,1995,T,95CSXT5,5/18/1995,27,47.94667,-122.62750,47.93950,-122.62917,227.42,1001.68,,
302,TRSRV,1995,T,95CSXT4,5/30/1995,34,47.97633,-122.58017,47.98050,-122.58217,436.33,161.15,,
301,TRSRV,1995,T,95CSXT3,5/19/1995,38,48.08433,-122.66583,48.08583,-122.67067,164.83,31.30,,
300,TRSRV,1995,T,95CSXT2,5/30/1995,22,48.13500,-122.74417,48.14233,-122.73950,113.38,49.99,,
299,TRSRV,1995,T,95CSXT1,5/19/1995,36,48.18267,-122.75433,48.17750,-122.75417,27.09,59.59,,
298,TRSRV,1995,S,95CSXS16,5/10/1995,12,48.36933,-122.56433,48.37750,-122.56700,0.00,0.00,,
297,TRSRV,1995,S,95CSXS15,5/11/1995,10,48.28333,-122.60367,48.27450,-122.60450,2.82,4.72,,
296,TRSRV,1995,S,95CSXS14,5/10/1995,20,48.24833,-122.57400,48.25283,-122.56367,0.00,0.00,,
295,TRSRV,1995,S,95CSXS13,5/11/1995,8,48.22550,-122.71500,48.22517,-122.70117,4.26,5.52,,
294,TRSRV,1995,S,95CSXS12,6/1/1995,14,48.11317,-122.55483,48.10717,-122.55767,0.00,0.00,,
293,TRSRV,1995,S,95CSXS11,5/12/1995,14,47.96283,-122.24700,47.96900,-122.23733,0.00,0.00,,
292,TRSRV,1995,S,95CSXS10,4/28/1995,9,47.64650,-122.60133,47.64117,-122.59550,1.19,1.54,,
291,TRSRV,1995,S,95CSXS9,4/28/1995,14,47.57367,-122.58383,47.56933,-122.59067,8.72,13.87,,
290,TRSRV,1995,S,95CSXS8,5/5/1995,16,47.58933,-122.35933,47.58633,-122.36817,5.40,7.33,,
289,TRSRV,1995,S,95CSXS7,4/21/1995,14,47.73450,-122.49367,47.73450,-122.49300,26.39,36.92,,
288,TRSRV,1995,S,95CSXS6,4/22/1995,10,47.88350,-122.41850,47.88750,-122.42967,60.18,37.03,,
287,TRSRV,1995,S,95CSXS5,5/30/1995,15,47.93633,-122.45067,47.94250,-122.44917,79.20,58.73,,
286,TRSRV,1995,S,95CSXS4,5/18/1995,14,47.98733,-122.70083,47.99483,-122.69817,4.95,10.62,,
285,TRSRV,1995,S,95CSXS3,5/19/1995,15,48.05850,-122.67317,48.06317,-122.67517,8.55,13.95,,
284,TRSRV,1995,S,95CSXS2,5/19/1995,17,48.11817,-122.60783,48.12183,-122.61067,84.70,57.34,,
283,TRSRV,1995,S,95CSXS1,5/19/1995,16,48.15150,-122.62283,48.14350,-122.61817,305.32,102.85,,
282,TRSRV,1994,V,94GBXV9,5/4/1994,121,48.86650,-122.97100,48.87283,-122.96500,384.63,72.45,,
281,TRSRV,1994,V,94GBXV8,5/4/1994,77,48.88500,-123.09117,48.87617,-123.08317,76.55,39.48,,
280,TRSRV,1994,V,94GBXV7,5/12/1994,71,48.92633,-123.06267,48.91783,-123.05350,8.57,27.06,,
279,TRSRV,1994,V,94GBXV6,5/18/1994,98,48.79767,-122.88700,48.78933,-122.88483,469.92,52.45,,
278,TRSRV,1994,V,94GBXV5,5/18/1994,64,48.76117,-122.81650,48.75183,-122.81333,233.73,70.72,,
277,TRSRV,1994,V,94GBXV4,5/12/1994,66,48.95233,-123.18383,48.94350,-123.18267,42.03,36.48,,
276,TRSRV,1994,V,94GBXV3,5/17/1994,120,48.83983,-122.96567,48.84117,-122.95500,405.89,39.36,,
275,TRSRV,1994,V,94GBXV2,5/19/1994,64,48.63133,-122.59533,48.62650,-122.60750,166.06,100.01,,
274,TRSRV,1994,V,94GBXV1,5/13/1994,72,48.91700,-122.99117,48.91233,-122.98267,0.00,0.00,,
273,TRSRV,1994,U,94GBXU4,5/18/1994,48,48.74583,-122.75800,48.75050,-122.76700,275.48,106.36,,
272,TRSRV,1994,U,94GBXU3,5/12/1994,48,48.97750,-123.10850,48.97417,-123.09967,27.46,261.17,,
271,TRSRV,1994,U,94GBXU2,5/4/1994,48,48.87633,-122.91567,48.88317,-122.91933,0.87,71.59,,
270,TRSRV,1994,U,94GBXU1,5/13/1994,46,48.92467,-122.96517,48.91650,-122.94933,0.00,0.00,,
269,TRSRV,1994,T,94GBXT6,5/20/1994,33,48.64583,-122.65133,48.63633,-122.64383,63.87,134.32,,
268,TRSRV,1994,T,94GBXT5,5/13/1994,28,48.93900,-122.97083,48.93467,-122.96117,0.00,0.00,,
267,TRSRV,1994,T,94GBXT4,5/17/1994,32,48.85167,-122.82967,48.84167,-122.82000,1.18,3.09,,
266,TRSRV,1994,T,94GBXT3,5/18/1994,34,48.78467,-122.78133,48.77383,-122.77983,0.40,1.52,,
265,TRSRV,1994,T,94GBXT2,5/12/1994,30,48.95967,-123.06483,48.96667,-123.07583,49.44,53.50,,
264,TRSRV,1994,T,94GBXT1,5/4/1994,30,48.90450,-122.89367,48.91383,-122.90017,0.00,0.00,,
263,TRSRV,1994,S,94GBXS16,5/5/1994,6,48.97283,-122.83000,48.96417,-122.83917,0.00,0.00,,
262,TRSRV,1994,S,94GBXS15,5/13/1994,8,48.99567,-122.96467,48.99300,-122.95350,0.00,0.00,,
261,TRSRV,1994,S,94GBXS14,5/19/1994,15,48.56933,-122.58800,48.56050,-122.57983,0.00,0.00,,
260,TRSRV,1994,S,94GBXS13,5/12/1994,14,48.98050,-123.09450,48.97367,-123.08867,0.00,0.00,,
259,TRSRV,1994,S,94GBXS12,5/20/1994,12,48.64417,-122.56150,48.65500,-122.55933,0.00,0.00,,
258,TRSRV,1994,S,94GBXS11,5/17/1994,12,48.93000,-122.87000,48.93667,-122.86133,0.00,0.00,,
257,TRSRV,1994,S,94GBXS10,5/18/1994,12,48.75817,-122.72783,48.76550,-122.73550,0.00,0.00,,
256,TRSRV,1994,S,94GBXS9,5/17/1994,16,48.84333,-122.76083,48.85133,-122.77183,0.00,0.00,,
255,TRSRV,1994,S,94GBXS8,5/19/1994,16,48.52533,-122.59383,48.52267,-122.58200,0.00,0.00,,
254,TRSRV,1994,S,94GBXS7,5/20/1994,5,48.70967,-122.66267,48.70717,-122.65533,0.00,0.00,,
253,TRSRV,1994,S,94GBXS6,5/17/1994,12,48.79650,-122.72617,48.80567,-122.73067,0.00,0.00,,
252,TRSRV,1994,S,94GBXS5,5/5/1994,18,48.96217,-122.91617,48.95917,-122.92933,0.00,0.00,,
251,TRSRV,1994,S,94GBXS4,5/13/1994,14,48.96200,-123.02800,48.95550,-123.01733,0.00,0.00,,
250,TRSRV,1994,S,94GBXS3,5/19/1994,16,48.60433,-122.54867,48.60600,-122.56417,0.00,0.00,,
249,TRSRV,1994,S,94GBXS2,5/5/1994,13,48.91333,-122.83050,48.90600,-122.82517,0.00,0.00,,
248,TRSRV,1994,S,94GBXS1,5/19/1994,14,48.73150,-122.56917,48.72283,-122.57500,0.00,0.00,,
247,TRSRV,1991,V,91SSXV3,5/13/1991,74,47.15583,-122.65617,47.16483,-122.64333,127.39,326.67,,
246,TRSRV,1991,V,91SSXV2,5/13/1991,96,47.33883,-122.41967,47.33250,-122.43733,16.91,39.27,,
245,TRSRV,1991,V,91SSXV1,5/13/1991,91,47.48917,-122.43017,47.47817,-122.43067,37.70,92.64,,
244,TRSRV,1991,U,91SSXU2,5/15/1991,42,47.29533,-122.71533,47.28300,-122.71733,11.03,17.88,,
243,TRSRV,1991,U,91SSXU1,5/13/1991,50,47.40633,-122.40650,47.41467,-122.41850,85.56,136.40,,
242,TRSRV,1991,T,91SSXT3,5/15/1991,26,47.28833,-122.84000,47.27617,-122.84750,1.61,1.72,,
241,TRSRV,1991,T,91SSXT2,5/13/1991,26,47.25583,-122.56900,47.25950,-122.56017,5.55,15.26,,
240,TRSRV,1991,T,91SSXT1,5/13/1991,30,47.40817,-122.41550,47.41333,-122.42550,20.90,115.17,,
239,TRSRV,1991,S,91SSXS4,5/15/1991,14,47.37500,-122.52067,47.38717,-122.52533,24.78,42.52,,
238,TRSRV,1991,S,91SSXS3,5/15/1991,9,47.36983,-122.64683,47.36100,-122.66367,0.40,0.58,,
237,TRSRV,1991,S,91SSXS2,5/15/1991,14,47.32900,-122.80567,47.31650,-122.81250,0.00,0.00,,
236,TRSRV,1991,S,91SSXS1,5/14/1991,14,47.17300,-122.73017,47.16183,-122.73483,0.00,0.00,,
235,TRSRV,1991,V,91JFXV3,5/31/1991,62,48.10517,-122.92833,48.10533,-122.91400,621.99,111.14,,
234,TRSRV,1991,V,91JFXV2,5/21/1991,67,48.23400,-122.93783,48.23133,-122.95500,105.23,82.35,,
233,TRSRV,1991,V,91JFXV1,5/21/1991,67,48.29217,-122.83283,48.28233,-122.83867,176.05,147.64,,
232,TRSRV,1991,U,91JFXU6,5/31/1991,56,48.19750,-122.99900,48.20867,-123.00733,107.69,59.16,,
231,TRSRV,1991,U,91JFXU5,5/31/1991,45,48.12217,-122.89550,48.12817,-122.88450,374.91,71.03,,
230,TRSRV,1991,U,91JFXU4,5/21/1991,46,48.35850,-122.85483,48.35467,-122.84000,307.15,108.52,,
229,TRSRV,1991,U,91JFXU3,5/21/1991,54,48.37800,-122.94633,48.38967,-122.94917,37.11,74.85,,
228,TRSRV,1991,U,91JFXU2,5/21/1991,60,48.30367,-122.90583,48.31300,-122.90683,489.35,136.95,,
227,TRSRV,1991,U,91JFXU1,5/20/1991,42,48.37967,-122.80317,48.38667,-122.78817,233.05,116.97,,
226,TRSRV,1991,T,91JFXT3,5/30/1991,24,48.12900,-122.99183,48.13950,-122.98300,11.46,43.48,,
